Institution Name,Branch Name,Established Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits
JPMorgan Chase Bank,Jones and Cypress N Houston Branch,09/27/2007,12214 Jones Road,Houston,Harris,TX,77070,29.9511,-95.58488,28648.0,44565.0,44597.0,46269.0
JPMorgan Chase Bank,Arapahoe Branch,11/28/1960,2500 Arapahoe Avenue,Boulder,Boulder,CO,80302,40.014559999999996,-105.26151000000002,120869.0,122967.0,140630.0,162459.0
JPMorgan Chase Bank,Quarum Motor Bank Branch,04/26/1971,13101 Preston Road,Dallas,Dallas,TX,75230,32.92771,-96.80360999999999,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Hawthorne & State Branch,07/01/2001,110 Hawthorne Ave Se,Salem,Marion,OR,97301,44.92776,-122.99351999999999,26888.0,28279.0,32886.0,34918.0
JPMorgan Chase Bank,West Alameda Ave Branch,09/18/2006,"1030 West Alameda Avenue, Suite D-13",Burbank,Los Angeles,CA,91506,34.163070000000005,-118.31346,44674.0,51127.0,59924.0,66482.0
JPMorgan Chase Bank,Carpenter Ellsworth Banking Ctr. Branch,08/09/2006,4101 East Ellsworth Road,Ypsilanti,Washtenaw,MI,48197,42.23076,-83.67690999999999,24424.0,29176.0,36056.0,46345.0
JPMorgan Chase Bank,Lake Forest Branch,01/01/1955,300 East Illinois Road,Lake Forest,Lake,IL,60045,42.25011,-87.83933,87215.0,89823.0,109650.0,143298.0
JPMorgan Chase Bank,Klein Branch,06/29/2006,"7412 Louetta Rd, Ste 3134",Klein,Harris,TX,77379,30.019920000000003,-95.52597,49504.0,45696.0,54713.0,60508.0
JPMorgan Chase Bank,Magnolia Ave and Tyler Branch,09/25/2008,10355 Magnolia Ave,Riverside,Riverside,CA,92505,33.91166,-117.46203,15745.0,30748.0,39990.0,50804.0
JPMorgan Chase Bank,Sun City-Lakeview Branch,03/01/1971,10300 West Thunderbird Road,Sun City,Maricopa,AZ,85351,33.60495,-112.2818,127076.0,125351.0,127332.0,131770.0
JPMorgan Chase Bank,Broadway and Elmont Branch,10/19/1957,1644 Dutch Broadway,Elmont,Nassau,NY,11003,40.68743,-73.70358,22695.0,21945.0,26281.0,30861.0
JPMorgan Chase Bank,Ocean Boulevard Branch,01/01/1919,401 E. Ocean Boulevard,Long Beach,Los Angeles,CA,90802,33.76667,-118.18709,92960.0,95158.0,104387.0,99503.0
JPMorgan Chase Bank,Lakeshore Branch,12/27/1988,3241 Lakeshore Ave.,Oakland,Alameda,CA,94610,37.81035,-122.24521999999999,83261.0,83741.0,87180.0,92581.0
JPMorgan Chase Bank,Kercheval-St. Clair Branch,08/01/1955,685 St. Clair Street,Grosse Pointe,Wayne,MI,48230,42.39134,-82.91632,465040.0,150203.0,154016.0,163053.0
JPMorgan Chase Bank,Kingsdale Branch,06/04/1956,3250 Tremont Road,Columbus,Franklin,OH,43221,40.023509999999995,-83.05896,136050.0,141744.0,155944.0,169722.0
JPMorgan Chase Bank,Scottsdale Branch,11/03/1958,4031 North Scottsdale Road,Scottsdale,Maricopa,AZ,85251,33.49447,-111.92613,176970.0,160512.0,157239.0,176842.0
JPMorgan Chase Bank,Greenville Banking Center Branch,04/22/1996,5906 Wesley Street,Greenville,Hunt,TX,75402,33.11043,-96.10958000000001,134566.0,133502.0,134913.0,134630.0
JPMorgan Chase Bank,Hilliard Darby Banking Center Branch,05/23/2006,6364 Scioto Darby Road,Hilliard,Franklin,OH,43026,40.03304,-83.17786,14415.0,18135.0,22374.0,21519.0
JPMorgan Chase Bank,Hurst Branch,01/07/1928,1800 Precinct Line Rd,Hurst,Tarrant,TX,76054,32.84728,-97.18611999999999,108291.0,110463.0,113026.0,116215.0
JPMorgan Chase Bank,Diplomat Plaza Branch,12/14/1976,G-3402 Flushing Road,Flint,Genesee,MI,48504,43.03027,-83.74944,14049.0,14600.0,14637.0,14009.0
JPMorgan Chase Bank,Mira Mesa & Maribury Bnkg Ctr Branch,04/01/2010,9025 Mira Mesa Blvd,San Diego,San Diego,CA,92126,32.91514,-117.13108999999999,1870.0,7001.0,12465.0,18845.0
JPMorgan Chase Bank,Taraval Street and 19th Branch,05/05/1965,926 Taraval Street,San Francisco,San Francisco,CA,94116,37.74304,-122.47628999999999,93832.0,100450.0,108496.0,114102.0
JPMorgan Chase Bank,Fort Union Branch,06/22/1981,1072 East Fort Union Boulevard,Midvale,Salt Lake,UT,84047,40.623290000000004,-111.86236000000001,16535.0,16927.0,23160.0,23684.0
JPMorgan Chase Bank,Watts Branch,09/15/1997,"10221 South Compton Avenue, Suite 100",Los Angeles,Los Angeles,CA,90002,33.94407,-118.24628999999999,29232.0,29766.0,32872.0,33021.0
JPMorgan Chase Bank,The Geist Banking Center Branch,01/22/1991,11735 Fox Road,Indianapolis,Marion,IN,46236,39.90249,-85.95776,49337.0,51848.0,57928.0,66781.0
JPMorgan Chase Bank,Hercules Branch,05/03/2004,"3600 San Pablo Avenue, Suite 2",Hercules,Contra Costa,CA,94547,38.01247,-122.27617,39034.0,43319.0,46658.0,48876.0
JPMorgan Chase Bank,Dequincy Branch,04/17/1970,206 East Fourth Street,Dequincy,Calcasieu,LA,70633,30.45089,-93.43538000000001,18721.0,18581.0,17863.0,18078.0
JPMorgan Chase Bank,West El Camino Real & Showers Branch,11/20/2006,"2510 West El Camino Real, Suite-1",Mountain View,Santa Clara,CA,94040,37.39965,-122.11041999999999,32888.0,43089.0,54042.0,81932.0
JPMorgan Chase Bank,East Hanover Branch,10/20/1972,399 Ridgedale Avenue,East Hanover,Morris,NJ,7936,40.8249,-74.36219,64691.0,64334.0,72619.0,83782.0
JPMorgan Chase Bank,Chicago Drive Branch,12/01/1958,"1048 Chicago Drive, S.W.",Wyoming,Kent,MI,49509,42.93553,-85.6932,25729.0,23456.0,24853.0,24948.0
JPMorgan Chase Bank,Linden Branch,10/30/2006,18839 Linden Boulevard,Saint Albans,Queens,NY,11412,40.69171,-73.76241999999999,7560.0,8986.0,9898.0,11818.0
JPMorgan Chase Bank,Hoboken Branch,03/28/2004,125 River Street,Hoboken,Hudson,NJ,7030,40.737759999999994,-74.02851,105179.0,123533.0,131385.0,168615.0
JPMorgan Chase Bank,West Hillcrest Drive Branch,01/01/1889,148 West Hillcrest Drive,Thousand Oaks,Ventura,CA,91360,34.1809,-118.88153,158472.0,151964.0,152332.0,153519.0
JPMorgan Chase Bank,Jefferson Branch,12/13/1934,2500 West Jefferson Street,Joliet,Will,IL,60435,41.522,-88.1433,81209.0,80664.0,85408.0,89056.0
JPMorgan Chase Bank,Southport Branch,11/01/1957,7001 South Madison Avenue,Indianapolis,Marion,IN,46227,39.66462,-86.12684,47315.0,47714.0,51326.0,52357.0
JPMorgan Chase Bank,Bronxville Branch,01/14/1952,132 Parkway Road,Bronxville,Westchester,NY,10708,40.941,-73.83569,114987.0,121855.0,141091.0,171304.0
JPMorgan Chase Bank,Manito Branch,07/01/1976,2903 South Grand Blvd,Spokane,Spokane,WA,99203,47.62811,-117.40171000000001,58690.0,55691.0,58540.0,57491.0
JPMorgan Chase Bank,New Hyde Park Branch,01/01/1949,350 Hillside Avenue,New Hyde Park,Nassau,NY,11040,40.74091,-73.69743000000001,92275.0,93613.0,94488.0,97360.0
JPMorgan Chase Bank,Norridge Banking Center Branch,12/12/2009,4223 North Harlem Avenue,Norridge,Cook,IL,60706,41.95687,-87.80719,45914.0,60454.0,79546.0,100954.0
JPMorgan Chase Bank,Tanasbourne Branch,05/08/1996,18050 N.W. Evergreen Parkway,Beaverton,Washington,OR,97006,45.53669,-122.86336000000001,56706.0,58992.0,63366.0,63403.0
JPMorgan Chase Bank,Wenatchee Branch,04/30/1989,30 S. Mission St,Wenatchee,Chelan,WA,98801,47.42326,-120.31188,43105.0,40886.0,40559.0,42089.0
JPMorgan Chase Bank,LA Jolla Village Center Branch,12/20/2002,8807 Villa LA Jolla Drive,LA Jolla,San Diego,CA,92037,32.86769,-117.23329,54895.0,67650.0,81192.0,97150.0
JPMorgan Chase Bank,Levelland Branch,11/16/1944,800 Eighth Street,Levelland,Hockley,TX,79336,33.58529,-102.37669,36649.0,34016.0,34443.0,36083.0
JPMorgan Chase Bank,Indiana Branch,12/01/2001,"1 East Ohio Street, 17th Floor",Indianapolis,Marion,IN,46204,39.76985,-86.15795,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Fox River Grove Branch,08/31/2007,712 Northwest Highway,Fox River Grove,McHenry,IL,60021,42.19495,-88.21302,13212.0,16853.0,20519.0,25210.0
JPMorgan Chase Bank,Northport Village Drive-In Branch,07/01/1997,163 Main Street,Northport,Suffolk,NY,11768,40.90064,-73.34893000000001,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Gateway Center Drive Branch,04/17/1995,4415 Imperial Avenue,San Diego,San Diego,CA,92113,32.70406,-117.10143000000001,24010.0,25059.0,27651.0,28287.0
JPMorgan Chase Bank,North Bend Branch,06/03/1989,712 Sw Mt Si Blvd,North Bend,King,WA,98045,47.48683,-121.79212,32187.0,30470.0,35638.0,36252.0
JPMorgan Chase Bank,W. Seven Mile-Northville Road Branch,09/16/1969,42901 West Seven Mile Road,Northville,Wayne,MI,48167,42.42415,-83.47068,79621.0,80454.0,89084.0,101441.0
JPMorgan Chase Bank,Southwest Teal Blvd Branch,07/24/1995,14700 S.W. Teal Boulevard,Beaverton,Washington,OR,97007,45.44082,-122.82822,68668.0,66737.0,68850.0,73159.0
JPMorgan Chase Bank,Columbia University Branch,01/01/1824,2824-26 Broadway,New York City,New York,NY,10025,40.80369,-73.96685,476616.0,500560.0,509924.0,535937.0
JPMorgan Chase Bank,Mccart Westcreek Branch,04/07/2008,6225 Mccart Avenue,Fort Worth,Tarrant,TX,76113,32.6541,-97.36299,13948.0,15422.0,16224.0,17003.0
JPMorgan Chase Bank,Universal Branch,07/08/1957,4455 Lankershim Blvd,North Hollywood,Los Angeles,CA,91602,34.1521,-118.36688999999998,127781.0,131207.0,144495.0,168281.0
JPMorgan Chase Bank,Boise-Franklin Financial Center Branch,10/19/2001,5120 W Franklin Road,Boise,Ada,ID,83705,43.60283,-116.24502,7138.0,6901.0,7876.0,8081.0
JPMorgan Chase Bank,Hessville Branch,10/28/1968,2734 - 169th Street,Hammond,Lake,IN,46323,41.58824,-87.46281,34678.0,38291.0,40702.0,45758.0
JPMorgan Chase Bank,Sherwood Forest Branch,11/05/1969,1818 South Sherwood Forest Boulevard,Baton Rouge,East Baton Rouge,LA,70816,30.43562,-91.0575,38944.0,35981.0,39308.0,43267.0
JPMorgan Chase Bank,Peninsula Branch,01/01/1923,6850 N Lombard,Portland,Multnomah,OR,97203,45.5869,-122.73823,30156.0,29335.0,29102.0,28032.0
JPMorgan Chase Bank,Rockaway Park Branch,01/01/1800,257 Beach 116th St,Rockaway Park,Queens,NY,11694,40.58016,-73.83724000000001,135547.0,137276.0,136306.0,158206.0
JPMorgan Chase Bank,Wayne Main Branch,12/08/1902,608 Hendricks Street,Wayne,Wayne,WV,25570,38.22371,-82.43259,33693.0,32091.0,30135.0,29819.0
JPMorgan Chase Bank,North Hollywood Branch,01/01/1919,6400 Laurel Canyon Blvd,North Hollywood,Los Angeles,CA,91606,34.18698,-118.39647,98022.0,97567.0,104980.0,118222.0
JPMorgan Chase Bank,Lake Sammamish Branch,03/28/2001,6100 E Lake Sammamish Pkwy,Issaquah,King,WA,98029,47.54741,-122.04061999999999,29147.0,31581.0,32968.0,37983.0
JPMorgan Chase Bank,Clackamas Branch,07/15/1991,12400 Se Sunnyside Rd.,Clackamas,Clackamas,OR,97015,45.42788,-122.53593000000001,66401.0,68597.0,76565.0,77564.0
JPMorgan Chase Bank,Warrenville Facility Branch,11/10/1986,29w555 Batavia Road,Warrenville,DuPage,IL,60555,41.8313,-88.19943,71277.0,76454.0,87096.0,92815.0
JPMorgan Chase Bank,Foothill Village Branch,06/30/1993,"1440 South Foothill Drive, Suite 100",Salt Lake City,Salt Lake,UT,84108,40.73904,-111.82513,29811.0,29597.0,33445.0,34863.0
JPMorgan Chase Bank,Las Americas Branch,11/14/1994,12001 S.W. 26th Street,Miami,Miami-Dade,FL,33175,25.74536,-80.39022,58598.0,61007.0,67965.0,69897.0
JPMorgan Chase Bank,Sarasota - Beneva Village Branch,07/01/2004,3511 Clark Rd,Sarasota,Sarasota,FL,34231,27.269270000000002,-82.50069,16757.0,22844.0,25161.0,31973.0
JPMorgan Chase Bank,Castleton Banking Center Branch,03/29/2004,5701 Castle Creek Parkway North Drive,Indianapolis,Marion,IN,46250,39.9154,-86.07086,31420.0,37579.0,41715.0,46511.0
JPMorgan Chase Bank,North Riverside Branch,11/03/2004,1730 South Harlem Avenue,North Riverside,Cook,IL,60546,41.85572,-87.80391999999999,24042.0,26575.0,31736.0,35894.0
JPMorgan Chase Bank,Hartland Branch,09/30/2008,10083 Highland Rd,Hartland,Livingston,MI,48353,42.6332,-83.75216,18182.0,22328.0,25475.0,29349.0
JPMorgan Chase Bank,Tacoma Main Branch,01/01/1916,1102 Pacific Ave,Tacoma,Pierce,WA,98402,47.253170000000004,-122.43856000000001,41456.0,43163.0,43344.0,41507.0
JPMorgan Chase Bank,Broadway Center Branch,11/12/1975,8585 Broadway,Merrillville,Lake,IN,46410,41.4623,-87.33553,421006.0,438499.0,454172.0,474920.0
JPMorgan Chase Bank,Fort Collins - Mulberry & Lemay Brh,07/14/2003,"1275 E. Magnolia St, Ste J",Fort Collins,Larimer,CO,80524,40.58432,-105.05514,11699.0,15023.0,26898.0,26131.0
JPMorgan Chase Bank,Brentwood Branch,12/01/1936,1800 Brentwood Road,Brentwood,Suffolk,NY,11717,40.77857,-73.24616999999999,67617.0,71120.0,70120.0,77884.0
JPMorgan Chase Bank,Madison Ave and 38th St Branch,07/01/2007,260 Madison Ave,New York City,New York,NY,10016,40.75057,-73.98091,121657.0,146701.0,166239.0,213923.0
JPMorgan Chase Bank,Santa Ana Macarthur/Fairview Branch,01/30/2006,2781 W Macarthur Blvd,Santa Ana,Orange,CA,92704,33.70004,-117.90628000000001,20933.0,22547.0,27836.0,31081.0
JPMorgan Chase Bank,Tower Banking Center Branch,02/22/1999,"1 East Ohio Street, Suite 101",Indianapolis,Marion,IN,46204,39.76878,-86.15745,48058.0,62133.0,70323.0,94047.0
JPMorgan Chase Bank,Avondale Westwind Plaza Branch,05/06/2002,"10585 W Indian School Rd., Suite 102",Avondale,Maricopa,AZ,85392,33.49364,-112.28818999999999,8452.0,10194.0,12773.0,14450.0
JPMorgan Chase Bank,Citrus & Workman Bking Ctr Branch,05/05/1965,2800 East Workman Avenue,West Covina,Los Angeles,CA,91791,34.07527,-117.88686000000001,90641.0,92384.0,97495.0,101360.0
JPMorgan Chase Bank,Plainview Branch,11/10/1967,1064 Old Country Road,Plainview,Nassau,NY,11803,40.7763,-73.47066,227651.0,245466.0,247680.0,261922.0
JPMorgan Chase Bank,Sauk Creek Branch,11/28/1988,602 North High Point Road,Madison,Dane,WI,53717,43.07385,-89.51876,72003.0,81172.0,94767.0,126375.0
JPMorgan Chase Bank,Atlanta - Buckhead Branch,12/17/2001,"3330 Piedmont Road, Suite 28",Atlanta,Fulton,GA,30305,33.84665,-84.37284,26462.0,64742.0,64399.0,65069.0
JPMorgan Chase Bank,Seymour Branch,01/10/1903,222 South Main Street,Seymour,Outagamie,WI,54165,44.5113,-88.33021,32114.0,30159.0,30073.0,31627.0
JPMorgan Chase Bank,Upland Branch,02/26/1993,31 West Foothill Boulevard,Upland,San Bernardino,CA,91786,34.10706,-117.65183,132304.0,135543.0,147688.0,156515.0
JPMorgan Chase Bank,Bixby Heights Branch,01/10/2008,4526 Atlantic Avenue,Long Beach,Los Angeles,CA,90807,33.840709999999994,-118.18463999999999,17510.0,21076.0,27426.0,30808.0
JPMorgan Chase Bank,Lincoln Center Branch,01/01/1979,110 West Fayette Street,Syracuse,Onondaga,NY,13202,43.04874,-76.15296,94562.0,91215.0,95426.0,106696.0
JPMorgan Chase Bank,Vernon Hills Scarsdale Branch,03/20/1961,676 White Plains Road,Scarsdale,Westchester,NY,10583,40.970079999999996,-73.8067,293229.0,310791.0,325742.0,327930.0
JPMorgan Chase Bank,Wilmont and 22nd Street Branch,01/11/1960,6161 East 22nd Street,Tucson,Pima,AZ,85711,32.20705,-110.86113,50994.0,50055.0,51042.0,52069.0
JPMorgan Chase Bank,Westchase Branch,11/16/1972,9801 Westheimer Road,Houston,Harris,TX,77042,29.73705,-95.5416,120864.0,134553.0,153695.0,149774.0
JPMorgan Chase Bank,San Francisco - Potrero Branch,07/01/2005,2300 16th St,San Francisco,San Francisco,CA,94103,37.7657,-122.40905,45404.0,56768.0,64476.0,82475.0
JPMorgan Chase Bank,South Mountain Branch,04/24/1972,6240 South Central Avenue,Phoenix,Maricopa,AZ,85040,33.388870000000004,-112.07331,51602.0,51253.0,54268.0,59667.0
JPMorgan Chase Bank,North Lauderdale - Cypress Branch,09/20/2004,1319 State Rd 7,North Lauderdale,Broward,FL,33068,26.211270000000003,-80.20425,16539.0,19618.0,28726.0,30896.0
JPMorgan Chase Bank,Century City Branch,01/01/1919,1925 Century Park East,Los Angeles,Los Angeles,CA,90067,34.06013,-118.41354,92679.0,92232.0,108062.0,105120.0
JPMorgan Chase Bank,Jamaica Branch,01/01/1800,161-10 Jamaica Avenue,Jamaica,Queens,NY,11432,40.704240000000006,-73.79809,100593.0,101440.0,106050.0,111444.0
JPMorgan Chase Bank,LA Costa Branch,12/18/1995,"6985 El Canino Real, Suite 101",Carlsbad,San Diego,CA,92009,33.10279,-117.26675,87905.0,94236.0,91622.0,93109.0
JPMorgan Chase Bank,Moger Ave Branch,03/01/1940,55 East Main Street,Mount Kisco,Westchester,NY,10549,41.20961,-73.73047,58648.0,72746.0,78489.0,84663.0
JPMorgan Chase Bank,Roosevelt Branch,02/14/1973,8923 Veterans Boulevard,Metairie,Jefferson,LA,70003,30.005940000000002,-90.22787,88594.0,95008.0,103090.0,109006.0
JPMorgan Chase Bank,Research Branch,01/07/1993,12222 Research Boulevard,Austin,Travis,TX,78759,30.42672,-97.75515,65052.0,64729.0,77896.0,84130.0
JPMorgan Chase Bank,Palm Beach Branch,06/17/1982,205 Royal Palm Way,Palm Beach,Palm Beach,FL,33480,26.70575,-80.03615,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Tamarac Branch,06/30/1987,6001 North University Dr,Tamarac,Broward,FL,33321,26.19885,-80.25232,76614.0,81212.0,92478.0,99230.0
JPMorgan Chase Bank,Spring Lake Branch,07/02/1962,101 West Savidge Street,Spring Lake,Ottawa,MI,49456,43.07679,-86.19717,53994.0,51810.0,51056.0,64318.0
JPMorgan Chase Bank,North Evanston Facility Branch,07/07/1980,1900 Central Road,Evanston,Cook,IL,60201,42.06427,-87.69883,98522.0,110254.0,134126.0,156128.0
JPMorgan Chase Bank,Third Ave & 19th St Bnkg Ctr Branch,12/14/2007,233 Third Avenue,New York City,New York,NY,10003,40.73669,-73.98461999999999,52531.0,61125.0,77336.0,86163.0
JPMorgan Chase Bank,Huron River Drive Branch,02/18/1976,5485 Huron River Drive,Ypsilanti,Washtenaw,MI,48197,42.2596,-83.66115,41546.0,43331.0,47536.0,51402.0
JPMorgan Chase Bank,Second Ave and 106th St Branch,12/01/1962,2065 2nd Avenue,New York City,New York,NY,10029,40.790690000000005,-73.94248,68847.0,72589.0,73299.0,85176.0
JPMorgan Chase Bank,North Red Bank Banking Center Branch,12/15/2009,430 State Route 35,Red Bank,Monmouth,NJ,7701,40.37273,-74.08735,18426.0,23564.0,29559.0,38827.0
JPMorgan Chase Bank,Huntington Square Mall Branch,09/27/1980,17 Huntington Square Mall,East Northport,Suffolk,NY,11731,40.84018,-73.31469,139273.0,132337.0,124736.0,120264.0
JPMorgan Chase Bank,Shavano Park Branch,01/08/2004,14625 Huebner Road,San Antonio,Bexar,TX,78231,29.57495,-98.5451,15065.0,19107.0,16312.0,19062.0
JPMorgan Chase Bank,Dayton Downtown Drive-Up Branch,04/20/1961,242 N Ludlow Streets,Dayton,Montgomery,OH,45402,39.762890000000006,-84.19452,1.0,0.0,0.0,0.0
JPMorgan Chase Bank,Thornwood Branch,08/07/1961,10 Marble Avenue,Thornwood,Westchester,NY,10594,41.12397,-73.782,53524.0,55982.0,56171.0,55817.0
JPMorgan Chase Bank,Sagamore Branch,11/20/1952,3420 State Road 26 East,Lafayette,Tippecanoe,IN,47905,40.41767,-86.85633,50858.0,54267.0,59810.0,67459.0
JPMorgan Chase Bank,Wauwatosa Branch,05/15/1907,7430 West State Street,Wauwatosa,Milwaukee,WI,53213,43.048970000000004,-88.00614,65604.0,70438.0,76386.0,82839.0
JPMorgan Chase Bank,Eastgate Branch,05/10/1957,601 North Shadeland Avenue,Indianapolis,Marion,IN,46219,39.77799,-86.04536999999999,53763.0,55204.0,59012.0,59682.0
JPMorgan Chase Bank,Melbourne Square Branch,07/01/1997,"1990 West New Haven Avenue, #101",Melbourne,Brevard,FL,32904,28.07895,-80.65283000000001,42699.0,44906.0,55363.0,71322.0
JPMorgan Chase Bank,Co Op City Branch,05/07/2009,675 Co Op City Blvd,Bronx,Bronx,NY,10475,40.87983,-73.82267,6709.0,8887.0,12743.0,19650.0
JPMorgan Chase Bank,Dublin Kroger Branch,12/15/2008,7100 Hospital Dr,Dublin,Franklin,OH,43016,40.10024,-83.16329,5835.0,6846.0,9487.0,12147.0
JPMorgan Chase Bank,Southpark Branch,11/09/1981,225 Southpark Road,Lafayette,Lafayette,LA,70508,30.16512,-91.98704000000001,55161.0,59729.0,71160.0,74299.0
JPMorgan Chase Bank,Coleman Ave Branch,07/01/2007,"595 Coleman Avenue, Suite 10",San Jose,Santa Clara,CA,95110,37.340959999999995,-121.90829,25079.0,30552.0,36076.0,44582.0
JPMorgan Chase Bank,Commackvets Hwy Branch,11/09/2009,60 Veterans Memorial Hwy,Commack,Suffolk,NY,11725,40.84118,-73.28654,159850.0,164762.0,174200.0,179881.0
JPMorgan Chase Bank,Green Valley Ranch Banking Ctr. Branch,07/13/2006,4791 Tower Road,Denver,Denver,CO,80249,39.78345,-104.7723,13259.0,17158.0,21800.0,26779.0
JPMorgan Chase Bank,Mohegan Lake Fsc Branch,07/14/1998,"3105 East Main Street, Cortlandt Town Center",Mohegan Lake,Westchester,NY,10547,41.31134,-73.84706,23658.0,22656.0,24632.0,27623.0
JPMorgan Chase Bank,Oracle and Golder Ranch Rd Branch,08/12/2008,15314 N Oracle Rd,Tucson,Pima,AZ,85739,32.4841,-110.92223999999999,10318.0,14336.0,19707.0,22050.0
JPMorgan Chase Bank,Locust Valley Banking Center Branch,11/21/2007,85 Forest Avenue,Locust Valley,Nassau,NY,11560,40.875640000000004,-73.59895999999999,39522.0,49430.0,52139.0,61872.0
JPMorgan Chase Bank,Bainbridge Island Branch,01/01/1916,231 Winslow Way East,Bainbridge Island,Kitsap,WA,98110,47.623459999999994,-122.52426000000001,73059.0,88556.0,82057.0,82252.0
JPMorgan Chase Bank,Grant Avenue Branch,01/01/1889,1595 Grant Avenue,Novato,Marin,CA,94945,38.109120000000004,-122.57784,121661.0,123103.0,131943.0,135818.0
JPMorgan Chase Bank,Corona Hills Branch,01/01/1955,"360 North Mckinley Street, Suite 101",Corona,Riverside,CA,92879,33.88797,-117.5194,96665.0,104104.0,107619.0,120245.0
JPMorgan Chase Bank,Pepper Pike Branch,02/08/1965,30950 Pinetree Road,Pepper Pike,Cuyahoga,OH,44124,41.46228,-81.4591,54972.0,65142.0,68191.0,69761.0
JPMorgan Chase Bank,Arlington & Madison Bnkg Ctr Branch,12/03/2009,5060 Arlington Avenue,Riverside,Riverside,CA,92504,33.94599,-117.41336000000001,2765.0,6959.0,12782.0,14867.0
JPMorgan Chase Bank,Cypresswood and State Highway 249 Bkg. Ctr. Branch,10/10/2005,19732 State Highway 249,Houston,Harris,TX,77070,29.98187,-95.56733,21293.0,25307.0,29367.0,32555.0
JPMorgan Chase Bank,Uptown Detroit Branch,03/24/1933,3044 West Grand Boulevard,Detroit,Wayne,MI,48202,42.36943,-83.0752,61018.0,63312.0,66872.0,69534.0
JPMorgan Chase Bank,Riverview Branch,11/17/1933,400 Riverview Drive,Benton Harbor,Berrien,MI,49022,42.11072,-86.46574,53063.0,63730.0,61631.0,58099.0
JPMorgan Chase Bank,Crossroads Branch,04/09/1993,1320 156th Ave Ne,Bellevue,King,WA,98007,47.62191,-122.13231999999999,42078.0,44032.0,51647.0,55024.0
JPMorgan Chase Bank,Fairfield Center Branch,06/01/1937,1401 Post Road,Fairfield,Fairfield,CT,6824,41.141529999999996,-73.25641,210069.0,260132.0,286163.0,275514.0
JPMorgan Chase Bank,Indian Trail Drive-Up Branch,10/28/1957,5745 Preston Highway,Louisville,Jefferson,KY,40219,38.16565,-85.70328,0.0,0.0,0.0,0.0
JPMorgan Chase Bank,Scarsdale Branch,05/10/1920,8 East Parkway,Scarsdale,Westchester,NY,10583,40.989329999999995,-73.79275,183442.0,194342.0,204628.0,300469.0
JPMorgan Chase Bank,12 Mile-Country Club Drive Branch,07/19/1991,38601 West 12 Mile Road,Farmington Hills,Oakland,MI,48331,42.497209999999995,-83.42809,87316.0,96703.0,107747.0,127349.0
JPMorgan Chase Bank,Firestone Banking Center,04/19/2007,11040 Colorado Boulevard,Firestone,Weld,CO,80504,40.16082,-104.94176999999999,11479.0,14324.0,19393.0,23600.0
JPMorgan Chase Bank,Avenue U At Bedford Bkg. Ctr. Branch,12/12/2005,2512 Avenue U,Brooklyn,Kings,NY,11229,40.59987,-73.94648000000001,38517.0,47266.0,58475.0,68727.0
JPMorgan Chase Bank,West Magnolia Blvd Branch,10/30/1934,3521 West Magnolia Boulevard,Burbank,Los Angeles,CA,91505,34.16832,-118.34565,110550.0,117845.0,138698.0,148781.0
JPMorgan Chase Bank,Center St and Pasadena Branch,01/01/1889,3605 Center Street,Deer Park,Harris,TX,77536,29.67891,-95.12321,60328.0,58107.0,58715.0,63567.0
JPMorgan Chase Bank,Sr 37 and 141st Branch,08/11/2004,14195 Mundy Drive,Noblesville,Hamilton,IN,46060,39.99485,-86.00281,29611.0,36940.0,44182.0,51863.0
JPMorgan Chase Bank,Court Street 1st Place Branch,06/29/2006,390 Court St,Brooklyn,Kings,NY,11231,40.68098,-73.99664,45719.0,53925.0,69385.0,83554.0
JPMorgan Chase Bank,Bushwick Branch,07/01/1904,819 Grand Street,Brooklyn,Kings,NY,11211,40.711999999999996,-73.94064,80934.0,93327.0,101083.0,106129.0
JPMorgan Chase Bank,Horizon Marketplace Branch,05/08/2000,"10624 S Eastern Ave, Suite C",Henderson,Clark,NV,89052,35.9988,-115.10396000000001,58418.0,59157.0,64529.0,67429.0
JPMorgan Chase Bank,North Layton Branch,11/04/2008,1376 E Hwy 193,Layton,Davis,UT,84040,41.101259999999996,-111.94041000000001,5137.0,5653.0,8172.0,9989.0
JPMorgan Chase Bank,Fishkill and Merritt Blvd Branch,01/04/2007,15 Merritt Boulevard,Fishkill,Dutchess,NY,12524,41.53032,-73.89239,22863.0,30357.0,38400.0,41260.0
JPMorgan Chase Bank,Schaumburg-Meacham Branch,01/01/1988,600 North Meacham Road,Schaumburg,Cook,IL,60173,42.04033,-88.04558,238740.0,262288.0,290866.0,346295.0
JPMorgan Chase Bank,Johnstown Kroger Banking Ctr Branch,11/02/2009,800 West Coshocton Street,Johnstown,Licking,OH,43031,40.14594,-82.70473,1410.0,3165.0,5656.0,6319.0
JPMorgan Chase Bank,San Marino Branch,06/30/1988,2270 Huntington Drive,San Marino,Los Angeles,CA,91108,34.122009999999996,-118.10536,170046.0,183608.0,199668.0,217559.0
